                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     51,                0.98764,                0.55573,                0.91787,                 1.4768,                0.75736,                0.94267,                0.72418,                0.56424,                0.61092,                0.32981,                 1.1439,                0.64723,                0.96838,                 1.7015,                0.97566,                 0.9865,              0.0012627,              0.0012627,              0.0012627
                     52,                0.97204,                0.54843,                0.91292,                 1.4958,                0.76184,                0.93553,                0.77404,                0.55863,                0.62125,                0.34949,                   1.12,                0.62076,                0.95938,                 1.6561,                0.83625,                0.97951,              0.0012544,              0.0012544,              0.0012544
                     53,                0.96754,                0.53885,                0.90272,                 1.4901,                0.74344,                 0.9261,                0.81658,                0.55068,                0.62337,                0.34502,                 1.0953,                0.63108,                0.94676,                 1.6704,                0.86315,                0.99268,              0.0012462,              0.0012462,              0.0012462
                     54,                0.96777,                0.53595,                0.90693,                 1.4945,                  0.731,                0.93145,                0.78009,                0.55742,                0.61584,                0.34351,                 1.1379,                 0.6242,                0.96214,                 1.6822,                0.88704,                0.99497,              0.0012379,              0.0012379,              0.0012379
                     55,                0.94976,                0.53923,                0.90239,                 1.4581,                0.72274,                0.92953,                0.78832,                0.56894,                0.62589,                0.34306,                 1.1229,                0.63296,                0.95881,                 1.6585,                0.88041,                0.98507,              0.0012297,              0.0012297,              0.0012297
                     56,                0.97631,                0.54641,                0.90763,                 1.4777,                0.73558,                0.93377,                0.77469,                0.52816,                 0.5982,                0.33169,                 1.1097,                0.64524,                 0.9491,                 1.6766,                0.89378,                0.98494,              0.0012214,              0.0012214,              0.0012214
                     57,                0.99352,                 0.5483,                0.90799,                  1.533,                0.74834,                0.93373,                 0.7493,                0.55716,                0.61646,                0.34033,                 1.1138,                0.62989,                0.96104,                 1.6693,                0.89662,                0.98483,              0.0012132,              0.0012132,              0.0012132
                     58,                0.96574,                0.53801,                0.90963,                 1.4783,                0.71999,                0.93168,                0.76475,                0.54729,                0.61269,                0.34453,                 1.0866,                0.61254,                0.95604,                 1.6489,                 0.8984,                 0.9821,              0.0012049,              0.0012049,              0.0012049
                     59,                0.95406,                0.53553,                0.90016,                 1.4624,                0.71638,                 0.9243,                0.76806,                0.57158,                0.62791,                0.34755,                 1.0899,                0.61056,                0.95082,                 1.6361,                0.85329,                0.98304,              0.0011967,              0.0011967,              0.0011967
                     60,                 0.9847,                0.54567,                0.90569,                  1.558,                0.76013,                0.93062,                0.78418,                0.55984,                0.62314,                0.35176,                 1.0953,                0.60131,                0.94722,                 1.6248,                0.83717,                0.97816,              0.0011884,              0.0011884,              0.0011884
                     61,                0.93348,                0.52265,                0.89899,                 1.4489,                0.72892,                 0.9251,                0.79739,                0.55775,                0.63235,                0.35083,                 1.0865,                0.61526,                0.94508,                 1.6442,                0.83219,                0.97841,              0.0011802,              0.0011802,              0.0011802
                     62,                0.95908,                0.53168,                0.90626,                 1.4386,                0.71345,                0.92782,                0.78865,                0.55702,                0.62455,                 0.3494,                 1.1251,                0.62348,                0.96215,                 1.6627,                0.88538,                0.97457,              0.0011719,              0.0011719,              0.0011719
                     63,                0.95993,                0.52625,                0.90518,                 1.4565,                0.70569,                0.92763,                0.80641,                0.52002,                0.61104,                0.34264,                 1.1255,                0.61809,                0.96138,                 1.6575,                 0.8947,                0.97601,              0.0011636,              0.0011636,              0.0011636
                     64,                0.93813,                0.52321,                0.90198,                 1.4505,                 0.7286,                0.92573,                 0.7856,                0.55159,                0.61888,                0.34268,                 1.0913,                0.59909,                0.95803,                 1.6303,                0.84445,                 0.9774,              0.0011554,              0.0011554,              0.0011554
                     65,                0.95126,                 0.5193,                0.89692,                 1.5032,                0.72734,                0.92319,                0.75906,                0.56192,                0.61457,                0.33782,                 1.1215,                0.61256,                0.96672,                 1.6568,                0.88395,                0.98854,              0.0011471,              0.0011471,              0.0011471
                     66,                0.95689,                0.52668,                0.90442,                 1.4889,                 0.7201,                0.92696,                0.78576,                0.56184,                0.62631,                0.34638,                 1.1071,                0.60019,                0.95176,                 1.6505,                 0.8373,                0.97835,              0.0011389,              0.0011389,              0.0011389
                     67,                0.93887,                0.51302,                0.89648,                 1.4745,                0.70611,                0.92103,                0.77091,                0.56155,                0.62277,                0.34106,                 1.1067,                0.60479,                0.95579,                 1.6445,                0.82136,                 0.9764,              0.0011306,              0.0011306,              0.0011306
                     68,                0.95216,                0.52232,                0.89962,                 1.4596,                0.70501,                0.92214,                0.76944,                0.57006,                0.62385,                0.34362,                 1.1084,                0.59315,                0.95515,                 1.6448,                 0.8318,                0.97689,              0.0011224,              0.0011224,              0.0011224
                     69,                0.94563,                0.51906,                0.90084,                 1.4512,                0.70307,                0.92915,                0.75264,                0.56694,                0.62469,                 0.3417,                 1.1196,                0.59079,                0.95675,                  1.647,                0.85361,                0.97674,              0.0011141,              0.0011141,              0.0011141
                     70,                0.92097,                0.50691,                0.89226,                 1.4184,                0.68732,                0.91822,                0.74444,                0.54982,                0.60645,                0.32997,                 1.1225,                 0.6112,                0.95948,                 1.6811,                0.87483,                 0.9787,              0.0011059,              0.0011059,              0.0011059
                     71,                0.93198,                0.50979,                0.89481,                 1.4753,                0.69772,                0.91967,                   0.75,                0.55599,                0.61693,                0.34057,                 1.1089,                0.61278,                0.95047,                 1.6756,                0.85953,                0.97656,              0.0010976,              0.0010976,              0.0010976
                     72,                0.92898,                0.51221,                0.89657,                 1.4407,                0.68961,                0.92397,                0.76886,                0.55483,                0.62471,                0.34639,                 1.0953,                0.59925,                0.94923,                 1.6225,                0.88182,                0.96804,              0.0010894,              0.0010894,              0.0010894
                     73,                0.94484,                0.52042,                0.89619,                 1.4842,                0.71242,                0.92169,                 0.7871,                0.56656,                0.62747,                0.35651,                 1.0874,                0.59163,                0.94385,                 1.6179,                0.83562,                0.96667,              0.0010811,              0.0010811,              0.0010811
                     74,                0.93056,                0.50962,                 0.8956,                 1.4568,                0.69281,                0.91958,                0.79858,                0.55736,                0.62894,                0.34907,                 1.1032,                0.59979,                0.95482,                 1.6143,                0.83934,                0.97034,              0.0010729,              0.0010729,              0.0010729
                     75,                0.93636,                 0.5052,                0.89577,                 1.4531,                0.67456,                0.92099,                 0.7962,                0.55521,                0.62806,                0.35056,                 1.1015,                0.59853,                0.95187,                 1.6356,                0.85983,                0.97142,              0.0010646,              0.0010646,              0.0010646
                     76,                0.91428,                0.50184,                0.88774,                 1.4558,                0.68214,                0.91539,                0.80938,                0.56165,                0.62617,                0.35258,                 1.1074,                0.60433,                0.96053,                 1.6181,                0.82765,                0.97385,              0.0010564,              0.0010564,              0.0010564
                     77,                0.93266,                0.51568,                0.89621,                   1.46,                0.68538,                0.92085,                0.75999,                0.55197,                 0.6109,                0.33495,                 1.0941,                0.60821,                0.94834,                 1.6785,                0.85683,                0.97927,              0.0010481,              0.0010481,              0.0010481
                     78,                0.93954,                0.51032,                0.89169,                 1.5061,                0.70553,                0.92046,                0.78305,                0.56425,                0.62523,                0.34776,                 1.0837,                  0.588,                0.94665,                 1.6381,                0.84537,                 0.9645,              0.0010399,              0.0010399,              0.0010399
                     79,                0.91081,                0.50169,                 0.8859,                 1.4726,                0.70979,                0.91151,                0.80262,                0.53934,                0.61649,                0.34784,                 1.0863,                0.58415,                0.94484,                 1.6092,                0.85734,                0.96394,              0.0010316,              0.0010316,              0.0010316
                     80,                0.92083,                0.50437,                0.89603,                 1.4326,                0.68813,                0.91948,                0.79676,                0.54788,                0.61907,                0.34473,                 1.0919,                0.58572,                0.95344,                 1.6369,                0.83967,                0.97051,              0.0010234,              0.0010234,              0.0010234
                     81,                0.91217,                0.49106,                0.88555,                 1.4391,                0.68258,                 0.9109,                0.77534,                0.56292,                0.62467,                0.35392,                 1.0741,                 0.6081,                0.94601,                 1.5968,                0.83655,                0.96181,              0.0010151,              0.0010151,              0.0010151
                     82,                 0.8926,                0.48825,                 0.8845,                 1.4135,                 0.6744,                0.90756,                0.78902,                0.54646,                0.61809,                 0.3459,                 1.0992,                0.60159,                0.94989,                 1.6251,                0.84711,                0.96878,              0.0010069,              0.0010069,              0.0010069
                     83,                0.92163,                0.50102,                 0.8858,                 1.4357,                0.69374,                0.91084,                0.77991,                0.54056,                0.61935,                0.35125,                 1.0897,                0.58686,                0.95284,                 1.6173,                0.85785,                0.97491,             0.00099862,             0.00099862,             0.00099862
                     84,                0.89641,                0.49278,                 0.8874,                 1.4063,                0.66819,                0.91154,                0.78853,                0.55673,                0.63341,                 0.3635,                  1.072,                0.57932,                0.94235,                 1.5973,                0.78476,                0.96269,             0.00099036,             0.00099036,             0.00099036
                     85,                0.88539,                0.48792,                0.88414,                 1.3918,                0.65599,                0.90895,                  0.791,                0.55866,                0.62827,                0.35506,                 1.0798,                0.57786,                0.95458,                 1.5818,                0.81492,                0.96357,             0.00098211,             0.00098211,             0.00098211
                     86,                0.88334,                0.48403,                0.88173,                 1.4031,                0.65854,                0.90419,                0.80396,                0.55852,                0.62698,                0.35337,                 1.0635,                0.58521,                0.94502,                 1.6126,                0.82679,                0.96547,             0.00097386,             0.00097386,             0.00097386
                     87,                0.91076,                0.49644,                0.88681,                 1.4139,                0.66658,                0.90933,                 0.7872,                0.57812,                0.64045,                0.35728,                   1.07,                 0.5787,                0.94497,                 1.5835,                0.79362,                 0.9581,             0.00096561,             0.00096561,             0.00096561
                     88,                0.89086,                0.49183,                0.87978,                 1.3991,                0.65771,                0.90301,                0.77719,                0.58474,                0.63781,                0.35657,                  1.077,                0.57863,                 0.9494,                 1.5975,                 0.8057,                0.96324,             0.00095736,             0.00095736,             0.00095736
                     89,                0.90221,                0.49271,                0.88643,                 1.4305,                0.67377,                 0.9117,                0.83209,                0.54795,                 0.6302,                0.34889,                 1.0932,                0.59586,                0.95514,                 1.6225,                0.82771,                0.97081,             0.00094911,             0.00094911,             0.00094911
                     90,                0.88311,                 0.4812,                0.88417,                 1.3883,                  0.657,                0.90449,                0.81172,                0.56759,                0.64017,                0.35294,                 1.1062,                0.58969,                0.96642,                 1.6305,                0.82123,                0.97082,             0.00094085,             0.00094085,             0.00094085
                     91,                0.86077,                0.47186,                0.87953,                 1.3404,                0.62644,                0.90365,                 0.7736,                0.57687,                0.63567,                0.35293,                 1.0904,                0.58079,                0.95225,                 1.6138,                0.83631,                0.96917,              0.0009326,              0.0009326,              0.0009326
                     92,                 0.8795,                0.47591,                0.87861,                 1.4164,                0.66414,                0.90342,                0.78929,                0.57604,                0.63353,                0.34749,                 1.1024,                0.57998,                0.95943,                 1.6407,                0.84138,                0.97462,             0.00092435,             0.00092435,             0.00092435
                     93,                0.87701,                0.48189,                0.88403,                 1.3743,                0.65036,                0.90461,                0.78059,                0.57859,                0.63901,                0.35336,                 1.0998,                0.59424,                0.95562,                 1.6267,                0.82067,                 0.9758,              0.0009161,              0.0009161,              0.0009161
                     94,                 0.8525,                0.46668,                0.87931,                 1.3633,                0.63483,                0.90059,                0.80415,                0.57376,                 0.6404,                0.35742,                 1.0918,                0.59117,                0.94939,                 1.6307,                0.83216,                0.97195,             0.00090785,             0.00090785,             0.00090785
                     95,                0.89106,                0.48353,                0.87895,                 1.4305,                0.65469,                0.90157,                0.79698,                0.56759,                0.64183,                0.36075,                 1.0906,                 0.5893,                0.95139,                 1.6138,                0.82112,                0.96899,              0.0008996,              0.0008996,              0.0008996
                     96,                0.86945,                0.47503,                0.88165,                 1.3792,                0.64877,                0.90427,                0.79722,                0.56025,                0.63403,                0.35665,                 1.0942,                0.59674,                0.94758,                 1.6196,                 0.8445,                0.96831,             0.00089134,             0.00089134,             0.00089134
