                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     85,                0.92794,                0.49878,                0.89915,                 1.4096,                0.67877,                0.91831,                0.78471,                 0.5557,                0.62959,                 0.3614,                 1.0667,                0.58333,                0.94929,                 1.5742,                0.84741,                0.97247,             0.00058915,             0.00058915,             0.00058915
                     86,                0.93324,                 0.4962,                0.89463,                 1.4408,                0.66986,                0.91116,                0.77632,                 0.5468,                0.62122,                0.35593,                 1.0659,                0.56823,                0.95289,                 1.5917,                0.85695,                0.97315,              0.0005842,              0.0005842,              0.0005842
                     87,                0.93427,                0.49669,                0.89172,                 1.4269,                0.66847,                0.91102,                 0.8089,                0.56962,                0.64089,                0.36458,                 1.0563,                0.56831,                0.95247,                 1.5673,                0.83532,                 0.9672,             0.00057925,             0.00057925,             0.00057925
                     88,                0.91926,                0.48876,                0.88937,                 1.4112,                0.65544,                0.90733,                 0.7884,                 0.5695,                 0.6304,                0.35958,                 1.0505,                0.57709,                0.94383,                 1.5701,                 0.8371,                0.96681,              0.0005743,              0.0005743,              0.0005743
                     89,                0.93725,                0.49772,                0.89542,                 1.4622,                0.68808,                0.91907,                0.81961,                0.55844,                0.63773,                0.36138,                  1.077,                0.59205,                0.95566,                 1.5822,                0.84589,                0.97272,             0.00056935,             0.00056935,             0.00056935
                     90,                0.92574,                0.49435,                0.89697,                 1.4017,                0.66673,                 0.9141,                0.80395,                 0.5683,                0.64021,                0.36412,                  1.071,                0.59785,                0.95705,                 1.5651,                0.86811,                0.97218,              0.0005644,              0.0005644,              0.0005644
                     91,                0.88236,                0.48206,                0.88503,                 1.3514,                0.64645,                0.90675,                0.79281,                0.56564,                0.63843,                0.35963,                 1.0763,                 0.5828,                0.95492,                 1.5578,                 0.8392,                0.96711,             0.00055945,             0.00055945,             0.00055945
                     92,                0.90896,                0.48811,                0.88578,                 1.4283,                0.66662,                0.90829,                0.77885,                0.55873,                0.63462,                0.35577,                 1.0655,                0.58631,                0.95262,                 1.5901,                0.84914,                0.96758,              0.0005545,              0.0005545,              0.0005545
                     93,                0.89848,                 0.4946,                0.88868,                 1.3843,                0.66773,                 0.9094,                0.75418,                0.56941,                0.63454,                0.35806,                 1.0523,                0.57233,                0.94817,                 1.5997,                0.84186,                0.96594,             0.00054955,             0.00054955,             0.00054955
                     94,                0.87324,                0.47146,                0.88614,                 1.3762,                0.63556,                0.90494,                0.79331,                 0.5569,                 0.6312,                0.36208,                 1.0659,                0.58812,                0.94883,                 1.5749,                0.84608,                0.97046,              0.0005446,              0.0005446,              0.0005446
                     95,                0.91137,                 0.4895,                0.88545,                 1.4409,                0.67923,                0.90489,                0.80865,                0.55063,                0.63096,                0.35891,                 1.0609,                0.58775,                0.95386,                 1.5749,                0.84343,                 0.9721,             0.00053965,             0.00053965,             0.00053965
                     96,                0.88347,                0.47347,                0.88655,                 1.3832,                0.65284,                0.90743,                0.78857,                0.56908,                0.63746,                  0.362,                 1.0491,                0.57898,                0.94822,                 1.5651,                0.82886,                0.96822,              0.0005347,              0.0005347,              0.0005347
                     97,                0.89255,                0.48306,                0.88799,                 1.3873,                0.65265,                0.90702,                0.79508,                0.56908,                0.63936,                0.35938,                  1.074,                0.57293,                0.95836,                 1.5921,                 0.8448,                0.97218,             0.00052975,             0.00052975,             0.00052975
                     98,                0.89369,                0.47197,                0.88733,                 1.3815,                0.63367,                0.90849,                 0.7922,                0.58049,                0.64232,                0.35996,                 1.0739,                 0.5798,                0.96478,                 1.5782,                0.82719,                0.97106,              0.0005248,              0.0005248,              0.0005248
