                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                 1.1569,                0.71159,                0.96149,                 1.6571,                 1.0177,                0.98006,                0.68425,                0.49398,                0.54603,                0.28141,                 1.2554,                0.75081,                0.99595,                  1.667,                 1.0548,                 1.0014,              0.0013782,              0.0013782,              0.0013782
                     38,                  1.222,                0.74585,                0.97793,                 1.7577,                 1.0869,                 0.9883,                0.69603,                0.47912,                 0.5372,                0.28444,                 1.2494,                0.74844,                0.99392,                 1.6654,                 1.0352,                 1.0048,              0.0013699,              0.0013699,              0.0013699
                     39,                 1.1398,                0.69653,                0.95185,                 1.6518,                 1.0082,                0.96445,                0.69742,                0.48335,                0.53526,                0.28859,                 1.2332,                0.75208,                 0.9885,                 1.6532,                 1.0393,                 0.9893,              0.0013617,              0.0013617,              0.0013617
                     40,                 1.1721,                 0.7065,                0.96445,                 1.6954,                 1.0237,                0.98068,                0.71212,                0.48607,                0.55252,                0.29456,                 1.2478,                0.73536,                0.99294,                 1.6532,                 1.0178,                0.99738,              0.0013534,              0.0013534,              0.0013534
                     41,                  1.172,                0.70025,                0.97148,                 1.6872,                 1.0031,                0.98257,                0.71908,                0.49931,                0.56697,                0.30017,                 1.2291,                0.72054,                0.99154,                 1.6426,                 1.0019,                0.99059,              0.0013452,              0.0013452,              0.0013452
                     42,                 1.1717,                0.69252,                0.95952,                 1.7106,                 1.0082,                0.97465,                0.68189,                0.51612,                0.55443,                0.29817,                 1.2068,                0.73165,                0.98103,                 1.6218,                 1.0384,                0.98392,              0.0013369,              0.0013369,              0.0013369
                     43,                 1.1735,                0.70775,                0.95811,                 1.6995,                 1.0207,                0.97654,                0.70214,                0.50165,                0.55269,                0.28904,                 1.2707,                0.74305,                0.99923,                 1.6873,                 1.0038,                 1.0026,              0.0013287,              0.0013287,              0.0013287
                     44,                 1.1833,                0.70715,                0.95298,                 1.6968,                 1.0055,                0.96751,                0.69995,                0.50552,                0.55082,                0.29109,                  1.241,                0.74796,                0.98919,                 1.6575,                 1.0515,                0.99563,              0.0013204,              0.0013204,              0.0013204
                     45,                   1.12,                0.68462,                0.95471,                 1.5912,                0.97403,                0.96452,                0.70164,                0.50486,                0.55986,                0.29677,                 1.2112,                 0.7127,                0.99018,                 1.6297,                0.99775,                0.99367,              0.0013122,              0.0013122,              0.0013122
                     46,                 1.1623,                 0.7068,                0.96541,                 1.6697,                 1.0167,                0.97808,                0.68536,                0.51163,                0.55279,                0.29439,                 1.2242,                0.73271,                0.98399,                 1.6501,                 1.0108,                0.99125,              0.0013039,              0.0013039,              0.0013039
