                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.1476,                0.68343,                0.96824,                 1.6828,                 0.9485,                0.98833,                 0.7779,                0.54682,                0.60813,                0.33686,                 1.1457,                0.64947,                 0.9672,                 1.6649,                0.86498,                0.97384,              0.0083665,              0.0083665,              0.0083665
                     36,                 1.1199,                0.66395,                  0.956,                 1.6806,                0.91676,                 0.9715,                 0.7461,                0.55017,                0.60945,                0.32372,                 1.1713,                0.69091,                0.97567,                 1.7188,                0.94275,                0.98156,               0.008317,               0.008317,               0.008317
                     37,                 1.0927,                0.65866,                0.94932,                 1.6311,                0.90822,                0.96769,                0.77698,                0.55028,                0.61464,                0.33501,                 1.1367,                0.63123,                0.95158,                 1.7025,                0.88785,                0.96957,              0.0082675,              0.0082675,              0.0082675
                     38,                 1.1351,                0.66112,                0.96209,                 1.6759,                0.90956,                 0.9795,                0.78081,                0.56419,                0.62639,                0.33993,                 1.1469,                0.62119,                0.95093,                 1.6868,                0.83021,                0.97755,               0.008218,               0.008218,               0.008218
                     39,                 1.1206,                0.64347,                0.94814,                 1.6933,                0.90197,                0.97337,                0.79557,                 0.5594,                0.62508,                0.34035,                 1.1353,                0.62439,                0.94614,                 1.6719,                0.83794,                0.96869,              0.0081685,              0.0081685,              0.0081685
                     40,                 1.1127,                0.63578,                0.95143,                  1.671,                0.90053,                0.97397,                0.73942,                 0.5439,                0.60926,                0.33222,                  1.105,                0.62127,                0.94645,                 1.6699,                0.85243,                0.96782,               0.008119,               0.008119,               0.008119
                     41,                 1.1341,                0.64821,                0.95333,                 1.6622,                0.91318,                0.97189,                0.77714,                0.54457,                0.61497,                0.34202,                 1.1413,                0.62573,                0.94934,                 1.6414,                0.85128,                0.96577,              0.0080695,              0.0080695,              0.0080695
                     42,                 1.0991,                0.63889,                0.94629,                 1.6358,                 0.8841,                0.96504,                0.77554,                0.54615,                0.61465,                0.34589,                 1.1071,                0.61036,                0.94796,                 1.6313,                 0.8244,                0.96781,                0.00802,                0.00802,                0.00802
                     43,                 1.0963,                0.63999,                0.95246,                 1.6341,                0.88295,                0.97164,                0.77036,                0.54013,                0.61107,                0.33241,                  1.134,                 0.6375,                0.95249,                 1.6743,                0.83441,                0.97181,              0.0079705,              0.0079705,              0.0079705
                     44,                 1.1162,                0.65593,                0.95263,                 1.6589,                0.89805,                0.97063,                0.74306,                0.55569,                0.61167,                0.33034,                 1.1451,                0.62402,                0.96177,                 1.6902,                0.86081,                0.98073,               0.007921,               0.007921,               0.007921
                     45,                 1.0989,                0.63974,                0.94971,                 1.6492,                0.88029,                0.96945,                0.75214,                0.55531,                0.61238,                0.33949,                 1.1175,                0.61232,                0.94969,                 1.6609,                0.84836,                0.97127,              0.0078715,              0.0078715,              0.0078715
                     46,                 1.1104,                0.64417,                  0.947,                 1.6607,                0.88646,                0.96889,                0.74867,                0.55937,                0.62089,                0.34486,                 1.0998,                0.61142,                0.93896,                 1.6165,                0.84575,                0.95849,               0.007822,               0.007822,               0.007822
                     47,                 1.0942,                0.63749,                0.94621,                 1.6338,                 0.8775,                0.96924,                0.76526,                0.55321,                0.61678,                0.33045,                 1.1383,                0.63421,                0.94324,                 1.7063,                0.87404,                0.96949,              0.0077725,              0.0077725,              0.0077725
                     48,                 1.0739,                0.61956,                0.93731,                 1.6359,                0.87578,                0.96101,                0.77262,                0.56768,                0.63143,                0.35057,                 1.1125,                0.60732,                0.94228,                 1.6264,                0.82401,                0.96083,               0.007723,               0.007723,               0.007723
