                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.1025,                0.66329,                0.96483,                 1.6305,                0.93117,                0.97848,                0.73862,                0.54626,                0.60053,                 0.3321,                 1.1312,                0.63664,                0.96672,                 1.6507,                0.87441,                0.97211,              0.0008416,              0.0008416,              0.0008416
                     35,                 1.1295,                0.67834,                0.96565,                 1.6626,                0.96884,                0.98834,                0.75717,                0.55126,                0.61389,                0.33362,                  1.122,                0.64361,                0.96137,                   1.64,                0.88125,                0.96452,             0.00083665,             0.00083665,             0.00083665
                     36,                 1.1119,                0.66127,                0.95475,                  1.671,                0.94028,                0.97281,                 0.7646,                 0.5547,                  0.618,                0.33787,                 1.1259,                0.63785,                0.96277,                 1.6622,                 0.8674,                0.97411,              0.0008317,              0.0008317,              0.0008317
                     37,                 1.0744,                0.64093,                0.95034,                 1.6189,                0.91147,                0.97041,                0.76041,                0.57117,                0.62014,                0.34313,                 1.1366,                0.61844,                0.96584,                 1.6837,                0.83948,                0.97979,             0.00082675,             0.00082675,             0.00082675
                     38,                 1.0865,                0.64458,                0.95046,                 1.6326,                0.91999,                0.97384,                  0.735,                 0.5753,                0.62645,                0.34575,                 1.1176,                0.63671,                0.95863,                  1.628,                0.86278,                0.97276,              0.0008218,              0.0008218,              0.0008218
                     39,                 1.0731,                0.63132,                0.94099,                 1.6374,                0.90444,                0.96593,                0.79258,                0.55017,                0.62393,                0.35175,                 1.1225,                0.61544,                0.95238,                 1.6475,                0.85459,                0.96639,             0.00081685,             0.00081685,             0.00081685
                     40,                 1.0808,                0.63565,                0.94995,                 1.6406,                0.90746,                0.97172,                0.79018,                 0.5637,                0.62989,                  0.345,                 1.1039,                0.60548,                0.95088,                 1.6485,                0.82212,                0.96645,              0.0008119,              0.0008119,              0.0008119
                     41,                 1.0873,                0.63801,                0.94615,                 1.6352,                0.91055,                0.96755,                0.75709,                0.53694,                0.61352,                0.33854,                 1.1081,                0.62492,                0.94924,                 1.6561,                0.88693,                0.96377,             0.00080695,             0.00080695,             0.00080695
                     42,                 1.0511,                0.61606,                0.94249,                 1.5949,                0.88167,                0.96248,                0.74006,                0.55885,                0.61765,                   0.34,                 1.1171,                0.61433,                0.95364,                  1.687,                0.88684,                0.97261,               0.000802,               0.000802,               0.000802
                     43,                 1.0554,                0.62299,                0.94605,                 1.5921,                0.89146,                0.96657,                0.75895,                0.55205,                0.61367,                0.34105,                 1.1155,                0.61146,                0.94949,                 1.6507,                0.88928,                0.96779,             0.00079705,             0.00079705,             0.00079705
                     44,                  1.083,                0.63472,                0.94756,                 1.6316,                 0.9115,                0.96929,                0.74784,                0.55298,                0.60876,                0.34019,                 1.1218,                0.64716,                0.94521,                 1.6466,                0.92736,                0.96237,              0.0007921,              0.0007921,              0.0007921
                     45,                 1.0806,                 0.6378,                0.94745,                 1.6314,                0.91743,                0.97025,                0.78383,                0.55759,                0.62317,                0.34399,                 1.1442,                 0.6225,                0.96496,                 1.6498,                0.85045,                 0.9697,             0.00078715,             0.00078715,             0.00078715
                     46,                 1.1037,                  0.646,                0.94944,                 1.6464,                0.91727,                0.97086,                0.78944,                0.54005,                0.61504,                0.34317,                 1.1395,                0.62965,                0.95113,                 1.6511,                0.88472,                0.96253,              0.0007822,              0.0007822,              0.0007822
