                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     58,                 1.2046,                0.75384,                0.97968,                 1.7428,                 1.0983,                0.99746,                0.67755,                  0.479,                0.52042,                 0.2813,                 1.3172,                0.79049,                 1.0013,                  1.898,                 1.1475,                  1.032,               0.007228,               0.007228,               0.007228
                     59,                 1.2007,                0.75451,                0.97881,                 1.7856,                 1.1158,                0.99579,                0.69918,                0.42707,                0.49564,                0.26724,                 1.2889,                 0.8634,                0.99374,                 1.8938,                 1.2364,                 1.0339,              0.0071785,              0.0071785,              0.0071785
                     60,                 1.1953,                0.75758,                0.97611,                 1.7521,                  1.105,                0.99796,                 0.7029,                0.47939,                0.53595,                0.28397,                 1.2867,                0.78682,                 1.0031,                 1.8371,                 1.1336,                 1.0141,               0.007129,               0.007129,               0.007129
                     61,                 1.1557,                 0.7299,                0.95886,                 1.7071,                 1.0579,                0.98299,                0.73102,                0.47237,                0.52612,                0.28138,                 1.3018,                0.80776,                 1.0015,                 1.8601,                 1.1706,                 1.0177,              0.0070795,              0.0070795,              0.0070795
                     62,                 1.1967,                0.75659,                0.97579,                 1.7465,                 1.0896,                  1.001,                0.65141,                0.47077,                0.51565,                0.27681,                 1.2884,                 0.8324,                 1.0036,                 1.8456,                 1.1989,                 1.0175,                0.00703,                0.00703,                0.00703
                     63,                 1.1833,                0.73175,                0.96771,                 1.7512,                 1.0773,                0.98772,                0.69961,                0.48788,                0.53883,                0.28896,                 1.2754,                0.81016,                0.98659,                 1.8191,                 1.1899,                 1.0065,              0.0069805,              0.0069805,              0.0069805
                     64,                  1.196,                0.75187,                0.97821,                 1.7636,                 1.1072,                0.99573,                0.68381,                0.50039,                0.54206,                0.29137,                 1.2858,                0.80742,                0.98693,                 1.8097,                 1.1641,                0.99809,               0.006931,               0.006931,               0.006931
                     65,                 1.1787,                0.74494,                0.96863,                 1.7465,                 1.0841,                0.98664,                0.68197,                0.50541,                0.53246,                0.28838,                 1.2693,                 0.8038,                0.98771,                 1.8282,                 1.2106,                 1.0038,              0.0068815,              0.0068815,              0.0068815
                     66,                  1.171,                0.73084,                0.96332,                  1.739,                 1.0528,                0.98163,                0.69012,                0.50074,                0.54667,                0.29605,                 1.2507,                0.74635,                0.97767,                 1.7883,                 1.0889,                0.99414,               0.006832,               0.006832,               0.006832
                     67,                 1.1596,                0.72227,                0.96537,                 1.7118,                 1.0519,                0.98462,                0.66747,                 0.5097,                0.53982,                0.29557,                 1.2636,                0.77604,                 0.9842,                 1.8181,                 1.1369,                 1.0024,              0.0067825,              0.0067825,              0.0067825
