                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.7337,                 1.2443,                 1.4243,                 2.1977,                 1.7214,                 1.3338,                0.41717,                0.33062,                0.30619,                0.13951,                 1.7819,                 1.3062,                 1.4324,                 2.1694,                 1.8397,                 1.3343,               0.006832,               0.006832,               0.006832
                     35,                 1.7617,                  1.244,                 1.4209,                 2.2075,                 1.6972,                 1.3261,                0.42969,                0.34496,                0.32285,                0.14927,                 1.7369,                  1.197,                 1.4099,                 2.1315,                 1.6241,                 1.3251,               0.006733,               0.006733,               0.006733
                     36,                 1.7675,                 1.2333,                 1.4127,                   2.23,                 1.6938,                 1.3294,                0.48645,                0.33251,                  0.331,                0.15046,                 1.7472,                 1.1659,                 1.4174,                 2.1709,                 1.5876,                  1.343,               0.006634,               0.006634,               0.006634
                     37,                 1.7033,                 1.1828,                 1.3886,                 2.1731,                 1.6318,                 1.3007,                0.53443,                0.33222,                0.34377,                0.15805,                 1.7282,                 1.1414,                 1.4047,                 2.1293,                 1.5656,                 1.3088,               0.006535,               0.006535,               0.006535
                     38,                 1.7115,                 1.1873,                 1.3813,                 2.1815,                 1.6177,                 1.2907,                0.45051,                0.35323,                0.34748,                0.16233,                  1.686,                 1.1331,                 1.3755,                 2.1068,                 1.5836,                 1.2982,               0.006436,               0.006436,               0.006436
                     39,                  1.637,                 1.1253,                  1.335,                 2.1249,                 1.5557,                 1.2659,                0.47666,                0.33669,                0.34407,                0.16346,                 1.6838,                 1.1239,                   1.37,                 2.0962,                 1.5603,                 1.2961,               0.006337,               0.006337,               0.006337
                     40,                 1.6647,                 1.1366,                 1.3558,                  2.161,                 1.5692,                 1.2776,                0.42739,                0.36209,                0.33487,                0.15343,                   1.71,                 1.1291,                 1.3836,                 2.1871,                 1.5393,                 1.3085,               0.006238,               0.006238,               0.006238
                     41,                 1.6324,                 1.1071,                 1.3468,                  2.092,                 1.5287,                 1.2776,                0.50697,                0.33515,                0.35617,                0.16574,                 1.6814,                 1.1176,                 1.3633,                 2.0972,                 1.5237,                 1.2853,               0.006139,               0.006139,               0.006139
                     42,                  1.621,                 1.1026,                 1.3263,                 2.0993,                 1.5197,                 1.2626,                0.46892,                0.37455,                0.35558,                0.16344,                 1.6795,                   1.11,                 1.3597,                 2.0789,                 1.5334,                 1.2854,                0.00604,                0.00604,                0.00604
                     43,                 1.6316,                 1.1071,                 1.3495,                  2.121,                 1.5437,                 1.2755,                0.50074,                0.35685,                0.36442,                0.17497,                 1.6221,                 1.1031,                 1.3383,                 2.0435,                 1.4934,                 1.2667,               0.005941,               0.005941,               0.005941
                     44,                 1.6152,                 1.1022,                  1.323,                  2.104,                 1.5497,                 1.2601,                0.47703,                0.32991,                0.35034,                 0.1665,                 1.6709,                 1.1068,                 1.3593,                 2.0683,                  1.539,                 1.2767,               0.005842,               0.005842,               0.005842
